unitid,effydlev,xeydetot,efydetot,xeydeexc,efydeexc,xeydesom,efydesom,xeydenon,efydenon
105330,"Undergraduate, degree/certificate-seeking",R,27333,R,5187.0,R,15784.0,R,6362.0
105330,"Undergraduate, non-degree/certificate-seeking",R,711,R,550.0,R,28.0,R,133.0
105330,Graduate,R,5305,R,2459.0,R,1165.0,R,1681.0
105349,All students total,R,4622,R,2991.0,R,478.0,R,1153.0
105349,Undergraduate total,R,4622,R,2991.0,R,478.0,R,1153.0
105349,"Undergraduate, degree/certificate-seeking",R,1702,R,1341.0,R,333.0,R,28.0
105349,"Undergraduate, non-degree/certificate-seeking",R,2920,R,1650.0,R,145.0,R,1125.0
105367,All students total,R,1382,R,428.0,R,953.0,R,1.0
105367,Undergraduate total,R,550,R,256.0,R,293.0,R,1.0
105367,"Undergraduate, degree/certificate-seeking",R,536,R,256.0,R,279.0,R,1.0
105367,"Undergraduate, non-degree/certificate-seeking",R,14,R,0.0,R,14.0,R,0.0
105367,Graduate,R,832,R,172.0,R,660.0,R,0.0
105428,All students total,R,14469,R,10900.0,R,2619.0,R,950.0
105428,Undergraduate total,R,14469,R,10900.0,R,2619.0,R,950.0
105428,"Undergraduate, degree/certificate-seeking",R,10028,R,7317.0,R,2172.0,R,539.0
105428,"Undergraduate, non-degree/certificate-seeking",R,4441,R,3583.0,R,447.0,R,411.0
105525,All students total,R,32802,R,23199.0,R,3951.0,R,5652.0
105525,Undergraduate total,R,32802,R,23199.0,R,3951.0,R,5652.0
105525,"Undergraduate, degree/certificate-seeking",R,21580,R,17009.0,R,3227.0,R,1344.0
105525,"Undergraduate, non-degree/certificate-seeking",R,11222,R,6190.0,R,724.0,R,4308.0
105534,All students total,R,3871,R,2719.0,R,54.0,R,1098.0
105534,Undergraduate total,R,3871,R,2719.0,R,54.0,R,1098.0
105534,"Undergraduate, degree/certificate-seeking",R,3871,R,2719.0,R,54.0,R,1098.0
105543,All students total,R,1364,R,46.0,R,0.0,R,1318.0
105543,Undergraduate total,R,1364,R,46.0,R,0.0,R,1318.0
105543,"Undergraduate, degree/certificate-seeking",R,1364,R,46.0,R,0.0,R,1318.0
105589,All students total,R,1330,R,1009.0,R,314.0,R,7.0
105589,Undergraduate total,R,558,R,244.0,R,314.0,R,0.0
105589,"Undergraduate, degree/certificate-seeking",R,510,R,197.0,R,313.0,R,0.0
105589,"Undergraduate, non-degree/certificate-seeking",R,48,R,47.0,R,1.0,R,0.0
105589,Graduate,R,772,R,765.0,R,0.0,R,7.0
105659,All students total,R,1591,R,0.0,R,79.0,R,1512.0
105659,Undergraduate total,R,1591,R,0.0,R,79.0,R,1512.0
105659,"Undergraduate, degree/certificate-seeking",R,1591,R,0.0,R,79.0,R,1512.0
105668,All students total,R,33734,R,21172.0,R,1679.0,R,10883.0
105668,Undergraduate total,R,33734,R,21172.0,R,1679.0,R,10883.0
105668,"Undergraduate, degree/certificate-seeking",R,8638,R,7224.0,R,577.0,R,837.0
105668,"Undergraduate, non-degree/certificate-seeking",R,25096,R,13948.0,R,1102.0,R,10046.0
105677,All students total,R,45,A,,A,,R,45.0
105677,Undergraduate total,R,45,A,,A,,R,45.0
105677,"Undergraduate, degree/certificate-seeking",C,45,A,,A,,C,45.0
105747,All students total,R,11706,R,8717.0,R,1283.0,R,1706.0
105747,Undergraduate total,R,11706,R,8717.0,R,1283.0,R,1706.0
105747,"Undergraduate, degree/certificate-seeking",R,7054,R,5831.0,R,1085.0,R,138.0
105747,"Undergraduate, non-degree/certificate-seeking",R,4652,R,2886.0,R,198.0,R,1568.0
105792,All students total,R,5205,R,4343.0,R,444.0,R,418.0
105792,Undergraduate total,R,5205,R,4343.0,R,444.0,R,418.0
105792,"Undergraduate, degree/certificate-seeking",R,3093,R,2707.0,R,336.0,R,50.0
105792,"Undergraduate, non-degree/certificate-seeking",R,2112,R,1636.0,R,108.0,R,368.0
105899,All students total,R,1076,R,51.0,R,890.0,R,135.0
105899,Undergraduate total,R,1076,R,51.0,R,890.0,R,135.0
105899,"Undergraduate, degree/certificate-seeking",R,1013,R,46.0,R,877.0,R,90.0
105899,"Undergraduate, non-degree/certificate-seeking",R,63,R,5.0,R,13.0,R,45.0
106041,All students total,R,2791,A,,A,,R,2791.0
106041,Undergraduate total,R,2791,A,,A,,R,2791.0
106041,"Undergraduate, degree/certificate-seeking",R,2179,A,,A,,R,2179.0
106041,"Undergraduate, non-degree/certificate-seeking",R,612,A,,A,,R,612.0
106111,All students total,R,109,A,,A,,R,109.0
106111,Undergraduate total,R,109,A,,A,,R,109.0
106111,"Undergraduate, degree/certificate-seeking",C,109,A,,A,,C,109.0
106148,All students total,R,8393,R,4817.0,R,1255.0,R,2321.0
106148,Undergraduate total,R,8393,R,4817.0,R,1255.0,R,2321.0
106148,"Undergraduate, degree/certificate-seeking",R,5179,R,3788.0,R,924.0,R,467.0
106148,"Undergraduate, non-degree/certificate-seeking",R,3214,R,1029.0,R,331.0,R,1854.0
106245,All students total,R,10955,R,8482.0,R,902.0,R,1571.0
106245,Undergraduate total,R,8064,R,6360.0,R,740.0,R,964.0
106245,"Undergraduate, degree/certificate-seeking",R,6791,R,6032.0,R,736.0,R,23.0
106245,"Undergraduate, non-degree/certificate-seeking",R,1273,R,328.0,R,4.0,R,941.0
106245,Graduate,R,2891,R,2122.0,R,162.0,R,607.0
106263,All students total,R,3241,R,827.0,R,1733.0,R,681.0
106263,Undergraduate total,R,976,R,484.0,R,455.0,R,37.0
106263,"Undergraduate, degree/certificate-seeking",R,948,R,458.0,R,454.0,R,36.0
106263,"Undergraduate, non-degree/certificate-seeking",R,28,R,26.0,R,1.0,R,1.0
106263,Graduate,R,2265,R,343.0,R,1278.0,R,644.0
106306,All students total,R,604,A,,A,,R,604.0
106306,Undergraduate total,R,604,A,,A,,R,604.0
106306,"Undergraduate, degree/certificate-seeking",R,602,A,,A,,R,602.0
106306,"Undergraduate, non-degree/certificate-seeking",R,2,A,,A,,R,2.0
106315,All students total,R,240,A,,A,,R,240.0
106315,Undergraduate total,R,240,A,,A,,R,240.0
106315,"Undergraduate, degree/certificate-seeking",C,240,A,,A,,C,240.0
106324,All students total,R,74,A,,A,,R,74.0
106324,Undergraduate total,R,74,A,,A,,R,74.0
106324,"Undergraduate, degree/certificate-seeking",C,74,A,,A,,C,74.0
106342,All students total,R,688,A,,A,,R,688.0
106342,Undergraduate total,R,688,A,,A,,R,688.0
106342,"Undergraduate, degree/certificate-seeking",R,679,A,,A,,R,679.0
106342,"Undergraduate, non-degree/certificate-seeking",R,9,A,,A,,R,9.0
106351,All students total,R,116,A,,A,,R,116.0
106351,Undergraduate total,R,116,A,,A,,R,116.0
106351,"Undergraduate, degree/certificate-seeking",C,116,A,,A,,C,116.0
106360,All students total,R,43,A,,A,,R,43.0
106360,Undergraduate total,R,43,A,,A,,R,43.0
106360,"Undergraduate, degree/certificate-seeking",C,43,A,,A,,C,43.0
106397,All students total,R,30349,R,4830.0,R,23718.0,R,1801.0
106397,Undergraduate total,R,24793,R,2604.0,R,21194.0,R,995.0
106397,"Undergraduate, degree/certificate-seeking",R,24114,R,2414.0,R,21090.0,R,610.0
106397,"Undergraduate, non-degree/certificate-seeking",R,679,R,190.0,R,104.0,R,385.0
106397,Graduate,R,5556,R,2226.0,R,2524.0,R,806.0
106412,All students total,R,2898,R,112.0,R,2486.0,R,300.0
106412,Undergraduate total,R,2698,R,85.0,R,2328.0,R,285.0
106412,"Undergraduate, degree/certificate-seeking",R,2601,R,68.0,R,2305.0,R,228.0
106412,"Undergraduate, non-degree/certificate-seeking",R,97,R,17.0,R,23.0,R,57.0
106412,Graduate,R,200,R,27.0,R,158.0,R,15.0
106449,All students total,R,3939,R,1034.0,R,1633.0,R,1272.0
106449,Undergraduate total,R,3939,R,1034.0,R,1633.0,R,1272.0
106449,"Undergraduate, degree/certificate-seeking",R,2702,R,722.0,R,1451.0,R,529.0
106449,"Undergraduate, non-degree/certificate-seeking",R,1237,R,312.0,R,182.0,R,743.0
106458,All students total,R,18451,R,9618.0,R,6541.0,R,2292.0
106458,Undergraduate total,R,10162,R,2434.0,R,6088.0,R,1640.0
106458,"Undergraduate, degree/certificate-seeking",R,9272,R,2200.0,R,5899.0,R,1173.0
106458,"Undergraduate, non-degree/certificate-seeking",R,890,R,234.0,R,189.0,R,467.0
106458,Graduate,R,8289,R,7184.0,R,453.0,R,652.0
106467,All students total,R,12257,R,4598.0,R,5465.0,R,2194.0
106467,Undergraduate total,R,11245,R,3743.0,R,5334.0,R,2168.0
106467,"Undergraduate, degree/certificate-seeking",R,8178,R,2561.0,R,5192.0,R,425.0
106467,"Undergraduate, non-degree/certificate-seeking",R,3067,R,1182.0,R,142.0,R,1743.0
106467,Graduate,R,1012,R,855.0,R,131.0,R,26.0
106485,All students total,R,3293,R,803.0,R,1746.0,R,744.0
106485,Undergraduate total,R,2748,R,440.0,R,1604.0,R,704.0
106485,"Undergraduate, degree/certificate-seeking",R,2360,R,433.0,R,1604.0,R,323.0
106485,"Undergraduate, non-degree/certificate-seeking",R,388,R,7.0,R,0.0,R,381.0
106485,Graduate,R,545,R,363.0,R,142.0,R,40.0
106494,All students total,R,74,A,,A,,R,74.0
106494,Undergraduate total,R,74,A,,A,,R,74.0
106494,"Undergraduate, degree/certificate-seeking",C,74,A,,A,,C,74.0
106546,All students total,R,928,R,0.0,R,545.0,R,383.0
106546,Undergraduate total,R,928,R,0.0,R,545.0,R,383.0
106546,"Undergraduate, degree/certificate-seeking",R,928,R,0.0,R,545.0,R,383.0
106625,All students total,R,1980,R,570.0,R,811.0,R,599.0
106625,Undergraduate total,R,1980,R,570.0,R,811.0,R,599.0
106625,"Undergraduate, degree/certificate-seeking",R,1607,R,484.0,R,691.0,R,432.0
106625,"Undergraduate, non-degree/certificate-seeking",R,373,R,86.0,R,120.0,R,167.0
106704,All students total,R,11834,R,1932.0,R,8407.0,R,1495.0
106704,Undergraduate total,R,9613,R,828.0,R,7668.0,R,1117.0
106704,"Undergraduate, degree/certificate-seeking",R,8922,R,694.0,R,7611.0,R,617.0
106704,"Undergraduate, non-degree/certificate-seeking",R,691,R,134.0,R,57.0,R,500.0
106704,Graduate,R,2221,R,1104.0,R,739.0,R,378.0
106713,All students total,R,693,R,55.0,R,638.0,R,0.0
106713,Undergraduate total,R,693,R,55.0,R,638.0,R,0.0
106713,"Undergraduate, degree/certificate-seeking",R,628,R,44.0,R,584.0,R,0.0
106713,"Undergraduate, non-degree/certificate-seeking",R,65,R,11.0,R,54.0,R,0.0
106795,All students total,R,1793,R,405.0,R,836.0,R,552.0
106795,Undergraduate total,R,1793,R,405.0,R,836.0,R,552.0
106795,"Undergraduate, degree/certificate-seeking",R,1041,R,256.0,R,553.0,R,232.0
106795,"Undergraduate, non-degree/certificate-seeking",R,752,R,149.0,R,283.0,R,320.0
106810,All students total,R,208,R,6.0,R,142.0,R,60.0
106810,Undergraduate total,R,208,R,6.0,R,142.0,R,60.0
106810,"Undergraduate, degree/certificate-seeking",R,181,R,1.0,R,142.0,R,38.0
106810,"Undergraduate, non-degree/certificate-seeking",R,27,R,5.0,R,0.0,R,22.0
106883,All students total,R,1416,R,354.0,R,603.0,R,459.0
106883,Undergraduate total,R,1416,R,354.0,R,603.0,R,459.0
106883,"Undergraduate, degree/certificate-seeking",R,903,R,170.0,R,503.0,R,230.0
106883,"Undergraduate, non-degree/certificate-seeking",R,513,R,184.0,R,100.0,R,229.0
106892,All students total,R,227,A,,A,,R,227.0
106892,Undergraduate total,R,227,A,,A,,R,227.0
106892,"Undergraduate, degree/certificate-seeking",C,227,A,,A,,C,227.0
106908,All students total,R,520,A,,A,,R,520.0
106908,Undergraduate total,R,520,A,,A,,R,520.0
106908,"Undergraduate, degree/certificate-seeking",C,520,A,,A,,C,520.0
106980,All students total,R,2918,R,568.0,R,1671.0,R,679.0
106980,Undergraduate total,R,2918,R,568.0,R,1671.0,R,679.0
106980,"Undergraduate, degree/certificate-seeking",R,2384,R,544.0,R,1561.0,R,279.0
106980,"Undergraduate, non-degree/certificate-seeking",R,534,R,24.0,R,110.0,R,400.0
106999,All students total,R,1490,R,191.0,R,809.0,R,490.0
106999,Undergraduate total,R,1490,R,191.0,R,809.0,R,490.0
106999,"Undergraduate, degree/certificate-seeking",R,1037,R,160.0,R,605.0,R,272.0
106999,"Undergraduate, non-degree/certificate-seeking",R,453,R,31.0,R,204.0,R,218.0
107044,All students total,R,5149,R,1460.0,R,1430.0,R,2259.0
107044,Undergraduate total,R,3830,R,952.0,R,1138.0,R,1740.0
107044,"Undergraduate, degree/certificate-seeking",R,3592,R,881.0,R,1132.0,R,1579.0
107044,"Undergraduate, non-degree/certificate-seeking",R,238,R,71.0,R,6.0,R,161.0
107044,Graduate,R,1319,R,508.0,R,292.0,R,519.0
107071,All students total,R,3610,R,861.0,R,2565.0,R,184.0
107071,Undergraduate total,R,2895,R,334.0,R,2407.0,R,154.0
107071,"Undergraduate, degree/certificate-seeking",R,2862,R,322.0,R,2402.0,R,138.0
107071,"Undergraduate, non-degree/certificate-seeking",R,33,R,12.0,R,5.0,R,16.0
107071,Graduate,R,715,R,527.0,R,158.0,R,30.0
107080,All students total,R,1103,A,,A,,R,1103.0
107080,Undergraduate total,R,1089,A,,A,,R,1089.0
107080,"Undergraduate, degree/certificate-seeking",R,1087,A,,A,,R,1087.0
107080,"Undergraduate, non-degree/certificate-seeking",R,2,A,,A,,R,2.0
107080,Graduate,R,14,A,,A,,R,14.0
107099,All students total,R,120,A,,A,,R,120.0
107099,Undergraduate total,R,120,A,,A,,R,120.0
107099,"Undergraduate, degree/certificate-seeking",C,120,A,,A,,C,120.0
107123,All students total,R,97,A,,A,,R,97.0
107123,Undergraduate total,R,97,A,,A,,R,97.0
107123,"Undergraduate, degree/certificate-seeking",R,97,A,,A,,R,97.0
107141,All students total,R,2791,R,802.0,R,1208.0,R,781.0
107141,Undergraduate total,R,2037,R,409.0,R,892.0,R,736.0
107141,"Undergraduate, degree/certificate-seeking",R,1591,R,302.0,R,874.0,R,415.0
107141,"Undergraduate, non-degree/certificate-seeking",R,446,R,107.0,R,18.0,R,321.0
107141,Graduate,R,754,R,393.0,R,316.0,R,45.0
107220,All students total,R,305,A,,A,,R,305.0
107220,Undergraduate total,R,305,A,,A,,R,305.0
107220,"Undergraduate, degree/certificate-seeking",C,305,A,,A,,C,305.0
107293,All students total,R,92,A,,A,,R,92.0
107293,Undergraduate total,R,92,A,,A,,R,92.0
107293,"Undergraduate, degree/certificate-seeking",C,92,A,,A,,C,92.0
107318,All students total,R,1569,R,388.0,R,458.0,R,723.0
107318,Undergraduate total,R,1569,R,388.0,R,458.0,R,723.0
107318,"Undergraduate, degree/certificate-seeking",R,760,R,241.0,R,290.0,R,229.0
107318,"Undergraduate, non-degree/certificate-seeking",R,809,R,147.0,R,168.0,R,494.0
107327,All students total,R,1757,R,1113.0,R,365.0,R,279.0
107327,Undergraduate total,R,1757,R,1113.0,R,365.0,R,279.0
107327,"Undergraduate, degree/certificate-seeking",R,1017,R,601.0,R,333.0,R,83.0
107327,"Undergraduate, non-degree/certificate-seeking",R,740,R,512.0,R,32.0,R,196.0
107442,All students total,R,48,A,,A,,R,48.0
107442,Undergraduate total,R,48,A,,A,,R,48.0
107442,"Undergraduate, degree/certificate-seeking",C,48,A,,A,,C,48.0
107460,All students total,R,2070,R,917.0,R,742.0,R,411.0
107460,Undergraduate total,R,2070,R,917.0,R,742.0,R,411.0
107460,"Undergraduate, degree/certificate-seeking",R,1543,R,692.0,R,630.0,R,221.0
107460,"Undergraduate, non-degree/certificate-seeking",R,527,R,225.0,R,112.0,R,190.0
107488,All students total,R,233,A,,A,,R,233.0
107488,Undergraduate total,R,233,A,,A,,R,233.0
107488,"Undergraduate, degree/certificate-seeking",R,233,A,,A,,R,233.0
107512,All students total,R,1817,R,47.0,R,804.0,R,966.0
107512,Undergraduate total,R,1736,R,47.0,R,723.0,R,966.0
107512,"Undergraduate, degree/certificate-seeking",R,1558,R,42.0,R,721.0,R,795.0
107512,"Undergraduate, non-degree/certificate-seeking",R,178,R,5.0,R,2.0,R,171.0
107512,Graduate,R,81,Z,0.0,R,81.0,R,0.0
107521,All students total,R,1716,R,131.0,R,327.0,R,1258.0
107521,Undergraduate total,R,1716,R,131.0,R,327.0,R,1258.0
107521,"Undergraduate, degree/certificate-seeking",R,699,R,88.0,R,260.0,R,351.0
107521,"Undergraduate, non-degree/certificate-seeking",R,1017,R,43.0,R,67.0,R,907.0
107549,All students total,R,1275,R,470.0,R,334.0,R,471.0
107549,Undergraduate total,R,1275,R,470.0,R,334.0,R,471.0
107549,"Undergraduate, degree/certificate-seeking",R,697,R,320.0,R,235.0,R,142.0
107549,"Undergraduate, non-degree/certificate-seeking",R,578,R,150.0,R,99.0,R,329.0
107558,All students total,R,904,R,73.0,R,822.0,R,9.0
107558,Undergraduate total,R,904,R,73.0,R,822.0,R,9.0
107558,"Undergraduate, degree/certificate-seeking",R,890,R,68.0,R,817.0,R,5.0
107558,"Undergraduate, non-degree/certificate-seeking",R,14,R,5.0,R,5.0,R,4.0
107585,All students total,R,2400,R,325.0,R,1174.0,R,901.0
107585,Undergraduate total,R,2400,R,325.0,R,1174.0,R,901.0
107585,"Undergraduate, degree/certificate-seeking",R,2125,R,255.0,R,1110.0,R,760.0
107585,"Undergraduate, non-degree/certificate-seeking",R,275,R,70.0,R,64.0,R,141.0
107600,All students total,R,991,R,29.0,R,868.0,R,94.0
107600,Undergraduate total,R,991,R,29.0,R,868.0,R,94.0
107600,"Undergraduate, degree/certificate-seeking",R,988,R,29.0,R,868.0,R,91.0
107600,"Undergraduate, non-degree/certificate-seeking",R,3,Z,0.0,Z,0.0,R,3.0
107619,All students total,R,1492,R,258.0,R,717.0,R,517.0
107619,Undergraduate total,R,1492,R,258.0,R,717.0,R,517.0
107619,"Undergraduate, degree/certificate-seeking",R,775,R,127.0,R,493.0,R,155.0
107619,"Undergraduate, non-degree/certificate-seeking",R,717,R,131.0,R,224.0,R,362.0
107637,All students total,R,1567,R,54.0,R,507.0,R,1006.0
107637,Undergraduate total,R,1567,R,54.0,R,507.0,R,1006.0
107637,"Undergraduate, degree/certificate-seeking",R,1362,R,51.0,R,496.0,R,815.0
107637,"Undergraduate, non-degree/certificate-seeking",R,205,R,3.0,R,11.0,R,191.0
107655,All students total,R,61,A,,A,,R,61.0
107655,Undergraduate total,R,61,A,,A,,R,61.0
107655,"Undergraduate, degree/certificate-seeking",C,61,A,,A,,C,61.0
107664,All students total,R,6967,R,2539.0,R,2532.0,R,1896.0
107664,Undergraduate total,R,6967,R,2539.0,R,2532.0,R,1896.0
107664,"Undergraduate, degree/certificate-seeking",R,5834,R,1881.0,R,2385.0,R,1568.0
107664,"Undergraduate, non-degree/certificate-seeking",R,1133,R,658.0,R,147.0,R,328.0
107725,All students total,R,1604,R,409.0,R,631.0,R,564.0
107725,Undergraduate total,R,1604,R,409.0,R,631.0,R,564.0
107725,"Undergraduate, degree/certificate-seeking",R,1176,R,326.0,R,559.0,R,291.0
107725,"Undergraduate, non-degree/certificate-seeking",R,428,R,83.0,R,72.0,R,273.0
107743,All students total,R,964,R,124.0,R,545.0,R,295.0
107743,Undergraduate total,R,964,R,124.0,R,545.0,R,295.0
107743,"Undergraduate, degree/certificate-seeking",R,664,R,66.0,R,415.0,R,183.0
107743,"Undergraduate, non-degree/certificate-seeking",R,300,R,58.0,R,130.0,R,112.0
107789,All students total,R,183,A,,A,,R,183.0
107789,Undergraduate total,R,183,A,,A,,R,183.0
107789,"Undergraduate, degree/certificate-seeking",C,183,A,,A,,C,183.0
107831,All students total,R,114,A,,A,,R,114.0
107831,Undergraduate total,R,114,A,,A,,R,114.0
107831,"Undergraduate, degree/certificate-seeking",C,114,A,,A,,C,114.0
107840,All students total,R,359,Z,0.0,R,260.0,R,99.0
107840,Undergraduate total,R,359,Z,0.0,R,260.0,R,99.0
107840,"Undergraduate, degree/certificate-seeking",R,359,Z,0.0,R,260.0,R,99.0
107877,All students total,R,671,R,38.0,R,149.0,R,484.0
107877,Undergraduate total,R,639,R,6.0,R,149.0,R,484.0
107877,"Undergraduate, degree/certificate-seeking",R,630,R,6.0,R,149.0,R,475.0
107877,"Undergraduate, non-degree/certificate-seeking",R,9,R,0.0,R,0.0,R,9.0
107877,Graduate,R,32,R,32.0,R,0.0,R,0.0
107974,All students total,R,1766,R,574.0,R,658.0,R,534.0
107974,Undergraduate total,R,1766,R,574.0,R,658.0,R,534.0
107974,"Undergraduate, degree/certificate-seeking",R,1493,R,549.0,R,602.0,R,342.0
107974,"Undergraduate, non-degree/certificate-seeking",R,273,R,25.0,R,56.0,R,192.0
107983,All students total,R,5209,R,1999.0,R,2881.0,R,329.0
107983,Undergraduate total,R,3763,R,771.0,R,2707.0,R,285.0
107983,"Undergraduate, degree/certificate-seeking",R,3370,R,562.0,R,2668.0,R,140.0
107983,"Undergraduate, non-degree/certificate-seeking",R,393,R,209.0,R,39.0,R,145.0
107983,Graduate,R,1446,R,1228.0,R,174.0,R,44.0
107992,All students total,R,1588,R,427.0,R,343.0,R,818.0
107992,Undergraduate total,R,1588,R,427.0,R,343.0,R,818.0
107992,"Undergraduate, degree/certificate-seeking",R,1204,R,374.0,R,292.0,R,538.0
107992,"Undergraduate, non-degree/certificate-seeking",R,384,R,53.0,R,51.0,R,280.0
108065,All students total,R,14,A,,A,,R,14.0
108065,Undergraduate total,R,14,A,,A,,R,14.0
108065,"Undergraduate, degree/certificate-seeking",C,14,A,,A,,C,14.0
108092,All students total,R,6478,R,1581.0,R,4064.0,R,833.0
108092,Undergraduate total,R,6411,R,1514.0,R,4064.0,R,833.0
108092,"Undergraduate, degree/certificate-seeking",R,5096,R,1308.0,R,3651.0,R,137.0
108092,"Undergraduate, non-degree/certificate-seeking",R,1315,R,206.0,R,413.0,R,696.0
108092,Graduate,R,67,R,67.0,R,0.0,R,0.0
108232,All students total,R,11927,R,7384.0,R,3338.0,R,1205.0
108232,Undergraduate total,R,8243,R,5084.0,R,2549.0,R,610.0
108232,"Undergraduate, degree/certificate-seeking",R,8049,R,4923.0,R,2539.0,R,587.0
108232,"Undergraduate, non-degree/certificate-seeking",R,194,R,161.0,R,10.0,R,23.0
108232,Graduate,R,3684,R,2300.0,R,789.0,R,595.0
108269,All students total,R,121,R,0.0,R,121.0,R,0.0
108269,Graduate,R,121,R,0.0,R,121.0,R,0.0
108667,All students total,R,9742,R,6092.0,R,2367.0,R,1283.0
108667,Undergraduate total,R,9742,R,6092.0,R,2367.0,R,1283.0
108667,"Undergraduate, degree/certificate-seeking",R,7491,R,4784.0,R,1828.0,R,879.0
108667,"Undergraduate, non-degree/certificate-seeking",R,2251,R,1308.0,R,539.0,R,404.0
108807,All students total,R,14876,R,2171.0,R,5211.0,R,7494.0
108807,Undergraduate total,R,14876,R,2171.0,R,5211.0,R,7494.0
108807,"Undergraduate, degree/certificate-seeking",R,10786,R,1670.0,R,4945.0,R,4171.0
108807,"Undergraduate, non-degree/certificate-seeking",R,4090,R,501.0,R,266.0,R,3323.0
108852,All students total,R,222,A,,A,,R,222.0
108852,Undergraduate total,R,222,A,,A,,R,222.0
108852,"Undergraduate, degree/certificate-seeking",R,222,A,,A,,R,222.0
108861,All students total,R,54,R,47.0,R,0.0,R,7.0
108861,Graduate,R,54,R,47.0,R,0.0,R,7.0
